"x1","y1","z1","x2","y2","z2","l","r1","r2","p","dl","dr","Q1","Q2","p1","p2","Q1p","Q2p","A1p","A2p"
-3.3199,-3.21815,0.385846,-3.29234,-3.35571,0.278568,0.176605,0.0367655,0.0367655,683,685,-10,0,0,-6.51652,-6.51652,0,0,0,0
-3.29234,-3.35571,0.278568,-3.27893,-3.41365,0.240293,0.0707261,0.0363821,0.0363821,684,-10,-10,0,0,-6.44856,-6.44856,0,0,0,0
-3.46224,-1.37665,0.401386,-3.36787,-1.42285,0.307089,0.141186,0.0311284,0.0311284,605,687,-10,0,0,-5.51737,-5.51737,0,0,0,0
-3.36787,-1.42285,0.307089,-3.2263,-1.49216,0.165643,0.211779,0.0309794,0.0309794,686,688,-10,0,0,-5.49096,-5.49096,0,0,0,0
-3.2263,-1.49216,0.165643,-3.1626,-1.52334,0.101993,0.0953005,0.0309065,0.0309065,687,689,-10,0,0,-5.47803,-5.47803,0,0,0,0
-3.1626,-1.52334,0.101993,-3.01395,-1.59611,-0.0465255,0.222368,0.0308208,0.0308208,688,-10,-10,0,0,-5.46284,-5.46284,0,0,0,0
-3.55876,-0.626372,0.49645,-3.58141,-0.594516,0.447945,0.0622949,0.0435922,0.0435922,602,692,-10,0,0,-7.72652,-7.72652,0,0,0,0
-3.55876,-0.626372,0.49645,-3.70327,-0.418488,0.551675,0.25913,0.0289689,0.0289689,602,-10,-10,0,0,-5.1346,-5.1346,0,0,0,0
-3.58141,-0.594516,0.447945,-3.6539,-0.492578,0.292731,0.199344,0.0435475,0.0435475,690,693,-10,0,0,-7.71859,-7.71859,0,0,0,0
-3.6539,-0.492578,0.292731,-3.67203,-0.467093,0.253927,0.0498359,0.0432909,0.0432909,692,694,-10,0,0,-7.67311,-7.67311,0,0,0,0
-3.67203,-0.467093,0.253927,-3.84193,-0.228176,-0.109857,0.467211,0.0432483,0.0432483,693,695,-10,0,0,-7.66556,-7.66556,0,0,0,0
-3.84193,-0.228176,-0.109857,-3.86411,-0.188995,-0.16107,0.0681918,0.0428729,0.0428729,694,696,-10,0,0,-7.59902,-7.59902,0,0,0,0
-3.86411,-0.188995,-0.16107,-3.89739,-0.130224,-0.237889,0.102288,0.0425381,0.0425381,695,697,-10,0,0,-7.53968,-7.53968,0,0,0,0
-3.89739,-0.130224,-0.237889,-3.77137,-0.0456043,-0.410571,0.229911,0.0394932,0.0394932,696,698,-10,0,0,-6.99999,-6.99999,0,0,0,0
-3.77137,-0.0456043,-0.410571,-3.69577,0.00516731,-0.51418,0.137947,0.0394345,0.0394345,697,699,-10,0,0,-6.98958,-6.98958,0,0,0,0
-3.69577,0.00516731,-0.51418,-3.67308,0.0203988,-0.545262,0.0413841,0.0393073,0.0393073,698,700,-10,0,0,-6.96704,-6.96704,0,0,0,0
-3.67308,0.0203988,-0.545262,-3.58235,0.0813247,-0.669593,0.165536,0.0392387,0.0392387,699,701,-10,0,0,-6.95488,-6.95488,0,0,0,0
-3.58235,0.0813247,-0.669593,-3.56578,0.464956,-0.751353,0.392597,0.0344164,0.0344164,700,702,-10,0,0,-6.10015,-6.10015,0,0,0,0
-3.56578,0.464956,-0.751353,-3.56486,0.472119,-0.753578,0.00755712,0.0342171,0.0342171,701,703,-10,0,0,-6.06482,-6.06482,0,0,0,0
-3.56486,0.472119,-0.753578,-3.56115,0.50077,-0.762476,0.0302285,0.0341396,0.0341396,702,704,-10,0,0,-6.05109,-6.05109,0,0,0,0
-3.56115,0.50077,-0.762476,-3.58974,0.75399,-0.816156,0.260421,0.0340598,0.0340598,703,705,-10,0,0,-6.03694,-6.03694,0,0,0,0
-3.58974,0.75399,-0.816156,-3.60879,0.922804,-0.851942,0.173614,0.0335923,0.0335923,704,706,-10,0,0,-5.95408,-5.95408,0,0,0,0
-3.60879,0.922804,-0.851942,-3.6225,0.961769,-0.858549,0.0418316,0.0330176,0.0330176,705,707,-10,0,0,-5.85222,-5.85222,0,0,0,0
-3.6225,0.961769,-0.858549,-3.66053,1.23096,-0.898429,0.274772,0.032785,0.032785,706,-10,-10,0,0,-5.81099,-5.81099,0,0,0,0
-3.5563,-0.789545,1.03557,-3.77451,-0.812236,1.14442,0.244908,0.0293384,0.0293384,600,709,-10,0,0,-5.2001,-5.2001,0,0,0,0
-3.77451,-0.812236,1.14442,-3.823,-0.817279,1.16861,0.0544241,0.0292504,0.0292504,708,-10,-10,0,0,-5.1845,-5.1845,0,0,0,0
-2.77493,-0.724354,1.12106,-2.59,-0.837077,1.01367,0.241734,0.0283616,0.0283616,596,-10,-10,0,0,-5.02696,-5.02696,0,0,0,0
-2.38866,0.073248,2.53771,-2.60857,0.107777,2.61207,0.234695,0.0329728,0.0329728,584,712,-10,0,0,-5.84428,-5.84428,0,0,0,0
-2.60857,0.107777,2.61207,-2.74377,0.0637533,2.71725,0.176856,0.0320007,0.0320007,711,713,-10,0,0,-5.67198,-5.67198,0,0,0,0
-2.74377,0.0637533,2.71725,-3.05923,-0.0389681,2.96266,0.412665,0.0319389,0.0319389,712,714,-10,0,0,-5.66102,-5.66102,0,0,0,0
-3.05923,-0.0389681,2.96266,-3.21374,-0.0892806,3.08285,0.202122,0.0313216,0.0313216,713,715,-10,0,0,-5.55161,-5.55161,0,0,0,0
-3.21374,-0.0892806,3.08285,-3.25237,-0.101859,3.1129,0.0505304,0.0312294,0.0312294,714,716,-10,0,0,-5.53527,-5.53527,0,0,0,0
-3.25237,-0.101859,3.1129,-3.3049,-0.116548,3.13639,0.0593896,0.0309799,0.0309799,715,717,-10,0,0,-5.49104,-5.49104,0,0,0,0
-3.3049,-0.116548,3.13639,-3.36794,-0.134174,3.16458,0.0712675,0.0306926,0.0306926,716,718,-10,0,0,-5.44012,-5.44012,0,0,0,0
-3.36794,-0.134174,3.16458,-3.51503,-0.175303,3.23036,0.166291,0.0300789,0.0300789,717,-10,-10,0,0,-5.33135,-5.33135,0,0,0,0
0.246708,-0.259107,4.29581,0.547758,-0.553182,4.00992,0.508767,0.0993456,0.0993456,7,720,721,0,0,-17.6085,-17.6085,0,0,0,0
0.547758,-0.553182,4.00992,0.56066,-0.565785,3.99767,0.0218043,0.0967259,0.0967259,719,722,-10,0,0,-17.1442,-17.1442,0,0,0,0
0.547758,-0.553182,4.00992,0.421274,-0.891224,4.0108,0.360931,0.0422721,0.0422721,719,912,-10,0,0,-7.49253,-7.49253,0,0,0,0
0.56066,-0.565785,3.99767,0.644266,-0.647454,3.91827,0.141292,0.0965194,0.0965194,720,723,-10,0,0,-17.1076,-17.1076,0,0,0,0
0.644266,-0.647454,3.91827,0.665167,-0.667871,3.89843,0.035323,0.0965124,0.0965124,722,724,-10,0,0,-17.1064,-17.1064,0,0,0,0
0.665167,-0.667871,3.89843,0.676779,-0.679214,3.8874,0.0196239,0.0964527,0.0964527,723,725,-10,0,0,-17.0958,-17.0958,0,0,0,0
0.676779,-0.679214,3.8874,0.792898,-0.792643,3.77713,0.196239,0.0963264,0.0963264,724,726,-10,0,0,-17.0734,-17.0734,0,0,0,0
0.792898,-0.792643,3.77713,1.06384,-1.05731,3.51983,0.457891,0.0963125,0.0963125,725,727,-10,0,0,-17.0709,-17.0709,0,0,0,0
1.06384,-1.05731,3.51983,1.10685,-1.09932,3.47898,0.0726811,0.0962679,0.0962679,726,728,729,0,0,-17.063,-17.063,0,0,0,0
1.10685,-1.09932,3.47898,1.21477,-1.28154,3.32751,0.260376,0.0883473,0.0883473,727,730,-10,0,0,-15.6592,-15.6592,0,0,0,0
1.10685,-1.09932,3.47898,1.39893,-1.05503,3.38886,0.308863,0.0587319,0.0587319,727,872,-10,0,0,-10.41,-10.41,0,0,0,0
1.21477,-1.28154,3.32751,1.34428,-1.50021,3.14574,0.312451,0.0881576,0.0881576,728,731,-10,0,0,-15.6255,-15.6255,0,0,0,0
1.34428,-1.50021,3.14574,1.40903,-1.60954,3.05486,0.156225,0.0880724,0.0880724,730,732,-10,0,0,-15.6104,-15.6104,0,0,0,0
1.40903,-1.60954,3.05486,1.47378,-1.71887,2.96397,0.156225,0.0880372,0.0880372,731,733,-10,0,0,-15.6042,-15.6042,0,0,0,0
1.47378,-1.71887,2.96397,1.56012,-1.86465,2.84279,0.208301,0.0879121,0.0879121,732,734,-10,0,0,-15.582,-15.582,0,0,0,0
1.56012,-1.86465,2.84279,1.64646,-2.01042,2.72161,0.208301,0.087903,0.087903,733,735,736,0,0,-15.5804,-15.5804,0,0,0,0
1.64646,-2.01042,2.72161,1.82045,-2.16505,2.56575,0.280139,0.0798182,0.0798182,734,737,738,0,0,-14.1474,-14.1474,0,0,0,0
1.64646,-2.01042,2.72161,1.56938,-2.09148,2.65504,0.130164,0.0554727,0.0554727,734,843,-10,0,0,-9.83228,-9.83228,0,0,0,0
1.82045,-2.16505,2.56575,1.87265,-2.21144,2.51899,0.0840416,0.0772499,0.0772499,735,739,-10,0,0,-13.6922,-13.6922,0,0,0,0
1.82045,-2.16505,2.56575,1.98556,-2.29222,2.81695,0.326389,0.0362223,0.0362223,735,834,-10,0,0,-6.42024,-6.42024,0,0,0,0
1.87265,-2.21144,2.51899,2.08145,-2.39699,2.33196,0.336166,0.0772203,0.0772203,737,740,741,0,0,-13.6869,-13.6869,0,0,0,0
2.08145,-2.39699,2.33196,2.11975,-2.42599,2.31423,0.0512048,0.0749234,0.0749234,739,742,-10,0,0,-13.2798,-13.2798,0,0,0,0
2.08145,-2.39699,2.33196,2.05998,-2.34098,2.09689,0.24261,0.0341649,0.0341649,739,825,-10,0,0,-6.05557,-6.05557,0,0,0,0
2.11975,-2.42599,2.31423,2.18869,-2.47817,2.28232,0.0921686,0.0748763,0.0748763,740,743,-10,0,0,-13.2715,-13.2715,0,0,0,0
2.18869,-2.47817,2.28232,2.46445,-2.68693,2.15465,0.368675,0.0748647,0.0748647,742,744,-10,0,0,-13.2694,-13.2694,0,0,0,0
2.46445,-2.68693,2.15465,2.62859,-2.81119,2.07866,0.219449,0.0747899,0.0747899,743,745,746,0,0,-13.2562,-13.2562,0,0,0,0
2.62859,-2.81119,2.07866,2.64099,-2.8264,2.06326,0.0249414,0.071526,0.071526,744,747,-10,0,0,-12.6777,-12.6777,0,0,0,0
2.62859,-2.81119,2.07866,2.70195,-2.82326,2.13248,0.0917767,0.0374241,0.0374241,744,811,-10,0,0,-6.63325,-6.63325,0,0,0,0
2.64099,-2.8264,2.06326,2.75254,-2.96325,1.92464,0.224473,0.0715044,0.0715044,745,748,749,0,0,-12.6738,-12.6738,0,0,0,0
2.75254,-2.96325,1.92464,2.7792,-3.00379,1.90921,0.0509162,0.068964,0.068964,747,750,-10,0,0,-12.2236,-12.2236,0,0,0,0
2.75254,-2.96325,1.92464,2.78932,-2.94456,1.8911,0.0531633,0.0335009,0.0335009,747,803,-10,0,0,-5.93788,-5.93788,0,0,0,0
2.7792,-3.00379,1.90921,2.94713,-3.25922,1.81199,0.320772,0.0689378,0.0689378,748,751,-10,0,0,-12.2189,-12.2189,0,0,0,0
2.94713,-3.25922,1.81199,3.01909,-3.36869,1.77032,0.137474,0.068907,0.068907,750,752,753,0,0,-12.2134,-12.2134,0,0,0,0
3.01909,-3.36869,1.77032,3.02076,-3.38737,1.72521,0.0488552,0.0651177,0.0651177,751,754,-10,0,0,-11.5418,-11.5418,0,0,0,0
3.01909,-3.36869,1.77032,3.1164,-3.40788,1.79211,0.107136,0.0370993,0.0370993,751,799,-10,0,0,-6.57568,-6.57568,0,0,0,0
3.02076,-3.38737,1.72521,3.03574,-3.55552,1.31921,0.439697,0.0651009,0.0651009,752,755,-10,0,0,-11.5388,-11.5388,0,0,0,0
3.03574,-3.55552,1.31921,3.03991,-3.60222,1.20643,0.122138,0.0639865,0.0639865,754,756,-10,0,0,-11.3413,-11.3413,0,0,0,0
3.03991,-3.60222,1.20643,3.04157,-3.6209,1.16132,0.0488552,0.0639359,0.0639359,755,757,-10,0,0,-11.3323,-11.3323,0,0,0,0
3.04157,-3.6209,1.16132,3.04307,-3.63772,1.12072,0.0439697,0.0638402,0.0638402,756,758,-10,0,0,-11.3154,-11.3154,0,0,0,0
3.04307,-3.63772,1.12072,3.05656,-3.78905,0.75532,0.395727,0.0637879,0.0637879,757,759,-10,0,0,-11.3061,-11.3061,0,0,0,0
3.05656,-3.78905,0.75532,3.06072,-3.83575,0.642542,0.122138,0.0637228,0.0637228,758,760,761,0,0,-11.2946,-11.2946,0,0,0,0
3.06072,-3.83575,0.642542,3.0612,-3.84585,0.62395,0.0211627,0.0613662,0.0613662,759,762,-10,0,0,-10.8769,-10.8769,0,0,0,0
3.06072,-3.83575,0.642542,3.17191,-3.73225,0.53418,0.1866,0.0302418,0.0302418,759,-10,-10,0,0,-5.36022,-5.36022,0,0,0,0
3.0612,-3.84585,0.62395,3.06315,-3.88624,0.549583,0.0846509,0.0613463,0.0613463,760,763,-10,0,0,-10.8733,-10.8733,0,0,0,0
3.06315,-3.88624,0.549583,3.06558,-3.93673,0.456623,0.105814,0.0613283,0.0613283,762,764,-10,0,0,-10.8702,-10.8702,0,0,0,0
3.06558,-3.93673,0.456623,3.0683,-3.99328,0.352509,0.118511,0.0609228,0.0609228,763,765,-10,0,0,-10.7983,-10.7983,0,0,0,0
3.0683,-3.99328,0.352509,3.07465,-4.12522,0.109575,0.276526,0.0604059,0.0604059,764,766,-10,0,0,-10.7067,-10.7067,0,0,0,0
3.07465,-4.12522,0.109575,3.07692,-4.17235,0.0228124,0.0987594,0.0603817,0.0603817,765,767,-10,0,0,-10.7024,-10.7024,0,0,0,0
3.07692,-4.17235,0.0228124,3.11011,-4.17486,-0.173533,0.199147,0.0602584,0.0602584,766,768,-10,0,0,-10.6805,-10.6805,0,0,0,0
3.11011,-4.17486,-0.173533,3.13335,-4.17662,-0.310975,0.139403,0.060235,0.060235,767,769,-10,0,0,-10.6764,-10.6764,0,0,0,0
3.13335,-4.17662,-0.310975,3.14331,-4.17737,-0.369878,0.0597441,0.0602127,0.0602127,768,770,771,0,0,-10.6724,-10.6724,0,0,0,0
3.14331,-4.17737,-0.369878,3.15471,-4.17328,-0.388838,0.0225034,0.0562849,0.0562849,769,772,-10,0,0,-9.97624,-9.97624,0,0,0,0
3.14331,-4.17737,-0.369878,3.05292,-4.21907,-0.43487,0.118875,0.034198,0.034198,769,794,-10,0,0,-6.06144,-6.06144,0,0,0,0
3.15471,-4.17328,-0.388838,3.20035,-4.15689,-0.464676,0.0900135,0.056263,0.056263,770,773,-10,0,0,-9.97236,-9.97236,0,0,0,0
3.20035,-4.15689,-0.464676,3.23838,-4.14323,-0.527874,0.0750113,0.0561335,0.0561335,772,774,-10,0,0,-9.9494,-9.9494,0,0,0,0
3.23838,-4.14323,-0.527874,3.28116,-4.12787,-0.598972,0.0843877,0.0560141,0.0560141,773,775,-10,0,0,-9.92824,-9.92824,0,0,0,0
3.28116,-4.12787,-0.598972,3.38098,-4.09202,-0.764867,0.196905,0.0559789,0.0559789,774,776,-10,0,0,-9.922,-9.922,0,0,0,0
3.38098,-4.09202,-0.764867,3.4093,-4.06728,-0.973297,0.211795,0.0542835,0.0542835,775,777,-10,0,0,-9.6215,-9.6215,0,0,0,0
3.4093,-4.06728,-0.973297,3.42818,-4.05078,-1.11225,0.141197,0.0542538,0.0542538,776,778,-10,0,0,-9.61624,-9.61624,0,0,0,0
3.42818,-4.05078,-1.11225,3.43087,-4.01916,-1.15395,0.0523987,0.0528509,0.0528509,777,779,-10,0,0,-9.36758,-9.36758,0,0,0,0
3.43087,-4.01916,-1.15395,3.43813,-3.93379,-1.26652,0.141477,0.0518793,0.0518793,778,780,-10,0,0,-9.19537,-9.19537,0,0,0,0
3.43813,-3.93379,-1.26652,3.45507,-3.73457,-1.5292,0.330112,0.0518162,0.0518162,779,781,-10,0,0,-9.18418,-9.18418,0,0,0,0
3.45507,-3.73457,-1.5292,3.54524,-3.65567,-1.75267,0.253564,0.0497183,0.0497183,780,782,-10,0,0,-8.81234,-8.81234,0,0,0,0
3.54524,-3.65567,-1.75267,3.55526,-3.64691,-1.7775,0.0281738,0.0485554,0.0485554,781,783,-10,0,0,-8.60622,-8.60622,0,0,0,0
3.55526,-3.64691,-1.7775,3.57673,-3.62812,-1.83071,0.0603724,0.048512,0.048512,782,784,-10,0,0,-8.59853,-8.59853,0,0,0,0
3.57673,-3.62812,-1.83071,3.5982,-3.60934,-1.88392,0.0603724,0.0458066,0.0458066,783,785,-10,0,0,-8.11901,-8.11901,0,0,0,0
3.5982,-3.60934,-1.88392,3.64898,-3.51653,-2.02535,0.176623,0.0453227,0.0453227,784,786,-10,0,0,-8.03324,-8.03324,0,0,0,0
3.64898,-3.51653,-2.02535,3.69976,-3.42372,-2.16679,0.176623,0.0452801,0.0452801,785,787,-10,0,0,-8.02569,-8.02569,0,0,0,0
3.69976,-3.42372,-2.16679,3.74329,-3.34417,-2.28802,0.151391,0.0450078,0.0450078,786,788,-10,0,0,-7.97742,-7.97742,0,0,0,0
3.74329,-3.34417,-2.28802,3.85128,-3.30565,-2.40292,0.162324,0.0433847,0.0433847,787,789,-10,0,0,-7.68974,-7.68974,0,0,0,0
3.85128,-3.30565,-2.40292,3.95927,-3.26713,-2.51782,0.162324,0.0433061,0.0433061,788,790,-10,0,0,-7.67581,-7.67581,0,0,0,0
3.95927,-3.26713,-2.51782,4.00563,-3.21519,-2.60493,0.111512,0.040783,0.040783,789,791,-10,0,0,-7.2286,-7.2286,0,0,0,0
4.00563,-3.21519,-2.60493,4.06666,-3.24908,-3.08181,0.481958,0.0371346,0.0371346,790,792,-10,0,0,-6.58194,-6.58194,0,0,0,0
4.06666,-3.24908,-3.08181,4.03573,-3.33965,-3.36325,0.297272,0.036406,0.036406,791,793,-10,0,0,-6.4528,-6.4528,0,0,0,0
4.03573,-3.33965,-3.36325,4.03229,-3.34971,-3.39452,0.0330302,0.0363028,0.0363028,792,-10,-10,0,0,-6.4345,-6.4345,0,0,0,0
3.05292,-4.21907,-0.43487,2.91735,-4.28162,-0.532358,0.178313,0.0341213,0.0341213,771,795,-10,0,0,-6.04784,-6.04784,0,0,0,0
2.91735,-4.28162,-0.532358,2.86746,-4.28983,-0.551449,0.0540492,0.0338247,0.0338247,794,796,-10,0,0,-5.99527,-5.99527,0,0,0,0
2.86746,-4.28983,-0.551449,2.55313,-4.3416,-0.671725,0.34051,0.0335227,0.0335227,795,797,-10,0,0,-5.94174,-5.94174,0,0,0,0
2.55313,-4.3416,-0.671725,2.45884,-4.35713,-0.707808,0.102153,0.033163,0.033163,796,798,-10,0,0,-5.87799,-5.87799,0,0,0,0
2.45884,-4.35713,-0.707808,2.41842,-4.36379,-0.723272,0.0437799,0.0330339,0.0330339,797,-10,-10,0,0,-5.85511,-5.85511,0,0,0,0
3.1164,-3.40788,1.79211,3.40922,-3.53872,1.83147,0.323134,0.0344051,0.0344051,753,800,-10,0,0,-6.09815,-6.09815,0,0,0,0
3.40922,-3.53872,1.83147,3.60444,-3.62595,1.85771,0.215422,0.0341934,0.0341934,799,801,-10,0,0,-6.06062,-6.06062,0,0,0,0
3.60444,-3.62595,1.85771,3.71685,-3.65555,1.88343,0.11906,0.0329293,0.0329293,800,802,-10,0,0,-5.83657,-5.83657,0,0,0,0
3.71685,-3.65555,1.88343,3.7918,-3.67529,1.90058,0.0793737,0.0327242,0.0327242,801,-10,-10,0,0,-5.80021,-5.80021,0,0,0,0
2.78932,-2.94456,1.8911,2.9217,-2.87728,1.77037,0.191388,0.033425,0.033425,749,804,-10,0,0,-5.92443,-5.92443,0,0,0,0
2.9217,-2.87728,1.77037,3.06071,-2.80664,1.64359,0.200957,0.0332817,0.0332817,803,805,-10,0,0,-5.89903,-5.89903,0,0,0,0
3.06071,-2.80664,1.64359,3.12028,-2.77637,1.58926,0.0861245,0.0332196,0.0332196,804,806,-10,0,0,-5.88802,-5.88802,0,0,0,0
3.12028,-2.77637,1.58926,3.1539,-2.76331,1.55191,0.0519248,0.0328922,0.0328922,805,807,-10,0,0,-5.82999,-5.82999,0,0,0,0
3.1539,-2.76331,1.55191,3.30041,-2.6957,1.46549,0.183042,0.03234,0.03234,806,808,-10,0,0,-5.73212,-5.73212,0,0,0,0
3.30041,-2.6957,1.46549,3.45424,-2.6247,1.37475,0.192194,0.0321273,0.0321273,807,809,-10,0,0,-5.69442,-5.69442,0,0,0,0
3.45424,-2.6247,1.37475,3.52017,-2.59427,1.33586,0.0823689,0.0320487,0.0320487,808,810,-10,0,0,-5.68048,-5.68048,0,0,0,0
3.52017,-2.59427,1.33586,3.55239,-2.58314,1.30836,0.0438014,0.031273,0.031273,809,-10,-10,0,0,-5.54299,-5.54299,0,0,0,0
2.70195,-2.82326,2.13248,2.8868,-2.85367,2.26811,0.231277,0.0372556,0.0372556,746,812,-10,0,0,-6.60338,-6.60338,0,0,0,0
2.8868,-2.85367,2.26811,3.07166,-2.88408,2.40373,0.231277,0.0371824,0.0371824,811,813,-10,0,0,-6.59041,-6.59041,0,0,0,0
3.07166,-2.88408,2.40373,3.15088,-2.89711,2.46185,0.0991188,0.0371194,0.0371194,812,814,-10,0,0,-6.57924,-6.57924,0,0,0,0
3.15088,-2.89711,2.46185,3.2301,-2.91015,2.51998,0.0991188,0.0370631,0.0370631,813,815,-10,0,0,-6.56926,-6.56926,0,0,0,0
3.2301,-2.91015,2.51998,3.36214,-2.93187,2.61685,0.165198,0.036796,0.036796,814,816,-10,0,0,-6.52192,-6.52192,0,0,0,0
3.36214,-2.93187,2.61685,3.40006,-2.9722,2.72528,0.121742,0.0329748,0.0329748,815,817,-10,0,0,-5.84463,-5.84463,0,0,0,0
3.40006,-2.9722,2.72528,3.45693,-3.0327,2.88792,0.182613,0.0327176,0.0327176,816,818,-10,0,0,-5.79904,-5.79904,0,0,0,0
3.45693,-3.0327,2.88792,3.50433,-3.08312,3.02346,0.152178,0.0326379,0.0326379,817,819,-10,0,0,-5.78492,-5.78492,0,0,0,0
3.50433,-3.08312,3.02346,3.51713,-3.09673,3.06005,0.041088,0.032187,0.032187,818,820,-10,0,0,-5.705,-5.705,0,0,0,0
3.51713,-3.09673,3.06005,3.54699,-3.1285,3.14544,0.0958721,0.0321042,0.0321042,819,821,-10,0,0,-5.69032,-5.69032,0,0,0,0
3.54699,-3.1285,3.14544,3.55173,-3.13354,3.15899,0.0152178,0.0320338,0.0320338,820,822,-10,0,0,-5.67784,-5.67784,0,0,0,0
3.55173,-3.13354,3.15899,3.56545,-3.15884,3.21011,0.0586625,0.0318833,0.0318833,821,823,-10,0,0,-5.65117,-5.65117,0,0,0,0
3.56545,-3.15884,3.21011,3.67644,-3.27635,3.60096,0.422951,0.0312561,0.0312561,822,824,-10,0,0,-5.54,-5.54,0,0,0,0
3.67644,-3.27635,3.60096,3.73663,-3.32816,3.73505,0.155854,0.0308821,0.0308821,823,-10,-10,0,0,-5.47371,-5.47371,0,0,0,0
2.05998,-2.34098,2.09689,2.05461,-2.32698,2.03812,0.0606525,0.0341083,0.0341083,741,826,-10,0,0,-6.04554,-6.04554,0,0,0,0
2.05461,-2.32698,2.03812,2.00983,-2.32578,1.93397,0.113375,0.0315091,0.0315091,825,827,-10,0,0,-5.58484,-5.58484,0,0,0,0
2.00983,-2.32578,1.93397,1.90533,-2.32299,1.69095,0.264542,0.0312652,0.0312652,826,828,-10,0,0,-5.54161,-5.54161,0,0,0,0
1.90533,-2.32299,1.69095,1.83033,-2.41389,1.36899,0.34285,0.0307348,0.0307348,827,829,-10,0,0,-5.4476,-5.4476,0,0,0,0
1.83033,-2.41389,1.36899,1.82733,-2.41752,1.35612,0.013714,0.0306612,0.0306612,828,830,-10,0,0,-5.43456,-5.43456,0,0,0,0
1.82733,-2.41752,1.35612,1.80033,-2.45025,1.24021,0.123426,0.0305292,0.0305292,829,831,-10,0,0,-5.41116,-5.41116,0,0,0,0
1.80033,-2.45025,1.24021,1.78033,-2.47448,1.15435,0.0914266,0.0302247,0.0302247,830,832,-10,0,0,-5.35719,-5.35719,0,0,0,0
1.78033,-2.47448,1.15435,1.75354,-2.50695,1.03937,0.122446,0.029731,0.029731,831,833,-10,0,0,-5.26968,-5.26968,0,0,0,0
1.75354,-2.50695,1.03937,1.72676,-2.53941,0.924384,0.122446,0.0295366,0.0295366,832,-10,-10,0,0,-5.23523,-5.23523,0,0,0,0
1.98556,-2.29222,2.81695,2.15066,-2.41939,3.06814,0.326389,0.0361658,0.0361658,738,835,-10,0,0,-6.41022,-6.41022,0,0,0,0
2.15066,-2.41939,3.06814,2.16876,-2.61607,3.36632,0.35766,0.0353736,0.0353736,834,836,-10,0,0,-6.26981,-6.26981,0,0,0,0
2.16876,-2.61607,3.36632,2.18083,-2.74719,3.5651,0.23844,0.0352287,0.0352287,835,837,-10,0,0,-6.24412,-6.24412,0,0,0,0
2.18083,-2.74719,3.5651,2.18377,-2.81443,3.61196,0.082006,0.0309474,0.0309474,836,838,-10,0,0,-5.48528,-5.48528,0,0,0,0
2.18377,-2.81443,3.61196,2.18573,-2.85925,3.6432,0.0546707,0.0308415,0.0308415,837,839,-10,0,0,-5.46651,-5.46651,0,0,0,0
2.18573,-2.85925,3.6432,2.19063,-2.97131,3.7213,0.136677,0.0307582,0.0307582,838,840,-10,0,0,-5.45175,-5.45175,0,0,0,0
2.19063,-2.97131,3.7213,2.19483,-3.06736,3.78825,0.117151,0.0301488,0.0301488,839,841,-10,0,0,-5.34374,-5.34374,0,0,0,0
2.19483,-3.06736,3.78825,2.18704,-3.11177,3.81838,0.0542299,0.0296574,0.0296574,840,842,-10,0,0,-5.25664,-5.25664,0,0,0,0
2.18704,-3.11177,3.81838,2.18392,-3.12953,3.83043,0.021692,0.0295788,0.0295788,841,-10,-10,0,0,-5.24271,-5.24271,0,0,0,0
1.56938,-2.09148,2.65504,1.53855,-2.1239,2.62841,0.0520655,0.0554112,0.0554112,736,844,-10,0,0,-9.82138,-9.82138,0,0,0,0
1.53855,-2.1239,2.62841,1.42755,-2.24062,2.53255,0.187436,0.0552583,0.0552583,843,845,-10,0,0,-9.79428,-9.79428,0,0,0,0
1.42755,-2.24062,2.53255,1.26106,-2.4157,2.38876,0.281154,0.055237,0.055237,844,846,-10,0,0,-9.7905,-9.7905,0,0,0,0
1.26106,-2.4157,2.38876,1.10389,-2.65029,2.28385,0.301242,0.0547146,0.0547146,845,847,-10,0,0,-9.69791,-9.69791,0,0,0,0
1.10389,-2.65029,2.28385,1.08642,-2.67636,2.27219,0.0334713,0.0545291,0.0545291,846,848,-10,0,0,-9.66503,-9.66503,0,0,0,0
1.08642,-2.67636,2.27219,0.97,-2.85014,2.19448,0.223142,0.053698,0.053698,847,849,-10,0,0,-9.51772,-9.51772,0,0,0,0
0.97,-2.85014,2.19448,0.94415,-2.87892,2.1721,0.0446933,0.0512858,0.0512858,848,850,-10,0,0,-9.09017,-9.09017,0,0,0,0
0.94415,-2.87892,2.1721,0.920885,-2.90482,2.15195,0.040224,0.051217,0.051217,849,851,-10,0,0,-9.07798,-9.07798,0,0,0,0
0.920885,-2.90482,2.15195,0.75338,-3.09131,2.00691,0.289613,0.0511881,0.0511881,850,852,-10,0,0,-9.07285,-9.07285,0,0,0,0
0.75338,-3.09131,2.00691,0.711504,-3.13793,1.97065,0.0724031,0.0511573,0.0511573,851,853,854,0,0,-9.0674,-9.0674,0,0,0,0
0.711504,-3.13793,1.97065,0.644274,-3.19431,1.86307,0.138817,0.0460735,0.0460735,852,855,-10,0,0,-8.16632,-8.16632,0,0,0,0
0.711504,-3.13793,1.97065,0.540867,-3.32718,2.07526,0.275455,0.0330434,0.0330434,852,867,-10,0,0,-5.85679,-5.85679,0,0,0,0
0.644274,-3.19431,1.86307,0.573683,-3.25351,1.75013,0.145757,0.0448514,0.0448514,853,856,-10,0,0,-7.9497,-7.9497,0,0,0,0
